Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Reservation From Click Image at Section Category Car,,,2019-02-12 11:35:24,2019-02-12 11:40:57,5m - 33.437s,FAILED
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC04 Login with email,,,2019-02-12 11:35:25,2019-02-12 11:38:53,3m - 28.353s,PASSED
"startApplication(""C:\Users\WGS-LAP151\Downloads\Movic_1.2.0_2019-02-04-stable-debug.apk"", false)",,Open apps on phone,2019-02-12 11:35:27,2019-02-12 11:38:13,2m - 45.946s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView2 - English""), 0)",,,2019-02-12 11:38:13,2019-02-12 11:38:18,4.298s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.ImageView4""), 0)",,Tap button next,2019-02-12 11:38:18,2019-02-12 11:38:19,1.730s,PASSED
for (def index : (1..2)),,Tap button arrow next untuk baca tutorial,2019-02-12 11:38:19,2019-02-12 11:38:22,2.481s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView2 - Skip""), 0)",,Tap button skip,2019-02-12 11:38:22,2019-02-12 11:38:25,2.753s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView0 - Log in""), 0)",,Tap button login,2019-02-12 11:38:25,2019-02-12 11:38:27,2.129s,PASSED
"setText(findTestObject(""Mobile/OR Login/android.widget.EditText0""), ""nansulaiman5@gmail.com"", 0)",,Input email user,2019-02-12 11:38:27,2019-02-12 11:38:28,1.331s,PASSED
"tap(findTestObject(""Mobile/OR Login 2/android.widget.Button0 - Lanjutkan 03""), 0)",,Tap tombol lanjutkan seharusnya next Eng,2019-02-12 11:38:28,2019-02-12 11:38:31,3.121s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-12 11:38:31,2019-02-12 11:38:36,5.188s,PASSED
"setText(findTestObject(""Mobile/OR Login 2/android.widget.EditText0 - field password""), ""password8"", 0)",,Input password user,2019-02-12 11:38:36,2019-02-12 11:38:37,1.025s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-12 11:38:37,2019-02-12 11:38:42,5.010s,PASSED
hideKeyboard(),,Hide keyboard on phone,2019-02-12 11:38:42,2019-02-12 11:38:45,2.100s,PASSED
"tap(findTestObject(""Mobile/OR Login 2/android.widget.Button0 - Start Movic 01""), 0)",,Submit form dan redirect ke homepage,2019-02-12 11:38:45,2019-02-12 11:38:48,3.829s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-12 11:38:48,2019-02-12 11:38:53,5.013s,PASSED
,,,,,,
Test Cases/Mobile/Android/Homepage/SC99 Regression/TC21 Show List Car By Click Image Car Categories,,,2019-02-12 11:38:53,2019-02-12 11:39:08,14.232s,FAILED
"callTestCase(findTestCase(""Mobile/Android/User/SC99 Regression/TC04 Login with email""), [:], STOP_ON_FAILURE)",,Call test case login,2019-02-12 11:38:54,2019-02-12 11:38:54,0.005s,NOT_RUN
"startApplication(""C:\Users\WGS-LAP151\Downloads\Movic_1.2.0_2019-02-04-stable-debug.apk"", false)",,Open apps on phone,2019-02-12 11:38:54,2019-02-12 11:38:54,0.003s,NOT_RUN
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-12 11:38:54,2019-02-12 11:38:59,5.013s,PASSED
"scrollToText(""Search by Car Categories"", STOP_ON_FAILURE)",,Scroll ke part search by car categories,2019-02-12 11:38:59,2019-02-12 11:39:08,8.577s,FAILED
,,,,,,
Test Cases/Mobile/Android/Booking/SC99 Regression/TC15 Select car from list cars,,,2019-02-12 11:39:08,2019-02-12 11:40:13,1m - 5.311s,PASSED
"callTestCase(findTestCase(""Mobile/Android/Homepage/SC99 Regression/TC01 Search car use search bar rental city atau region""), [:], STOP_ON_FAILURE)",,Call test case search car use search bar renal city atau region,2019-02-12 11:39:08,2019-02-12 11:39:08,0.005s,NOT_RUN
"tap(findTestObject(""Mobile/OR Booking/android.support.v4.view.ViewPager0""), 0)",,Select car yang ada di list of cars,2019-02-12 11:39:08,2019-02-12 11:39:08,0.003s,NOT_RUN
"tap(findTestObject(""Mobile/OR Booking/android.widget.Button0 - Check Packages""), 0)",,Check packages,2019-02-12 11:39:08,2019-02-12 11:39:20,12.109s,PASSED
"tap(findTestObject(""Mobile/OR Booking/android.widget.Button1 - Book Now""), 0)",,Membuat reservasi,2019-02-12 11:39:20,2019-02-12 11:39:22,1.577s,PASSED
"scrollToText(""Add additional benefits"", STOP_ON_FAILURE)",,Scroll to text add additional benefits,2019-02-12 11:39:22,2019-02-12 11:39:27,5.011s,PASSED
"tap(findTestObject(""Mobile/OR Booking/android.widget.TextView2 - Edit""), 0)",,Edit additional benefits,2019-02-12 11:39:27,2019-02-12 11:39:31,3.553s,PASSED
"tap(findTestObject(""Mobile/OR Booking/android.widget.CheckBox0""), 0)",,Checklist life insurance,2019-02-12 11:39:31,2019-02-12 11:39:34,3.592s,PASSED
"tap(findTestObject(""Mobile/OR Booking/android.widget.ImageView1""), 0)",,Tap arrow right untuk menampilkan life insurance by astralife,2019-02-12 11:39:34,2019-02-12 11:39:36,1.985s,PASSED
"tap(findTestObject(""Mobile/OR Booking/android.widget.Button0 - Save""), 0)",,Menyimpan contact life insurance,2019-02-12 11:39:36,2019-02-12 11:39:38,1.454s,PASSED
"tap(findTestObject(""Mobile/OR Booking/android.widget.Button0 - I Agree""), 0)",,Menyetujui additional benefits,2019-02-12 11:39:38,2019-02-12 11:39:39,1.382s,PASSED
"tap(findTestObject(""Mobile/OR Booking/android.widget.EditText0""), 0)",,Tap untuk menampilkan jam,2019-02-12 11:39:39,2019-02-12 11:39:43,3.939s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-12 11:39:43,2019-02-12 11:39:48,5.006s,PASSED
"tap(findTestObject(""Mobile/OR Booking/android.widget.Button1 - OK""), 0)",,Submit jam,2019-02-12 11:39:48,2019-02-12 11:39:52,4.258s,PASSED
"tap(findTestObject(""Mobile/OR Booking/android.widget.RelativeLayout7""), 0)",,Pick up location,2019-02-12 11:39:52,2019-02-12 11:39:56,3.558s,PASSED
"delay(5, STOP_ON_FAILURE)",,Delay untuk load maps sesuai titik yang ditentukan,2019-02-12 11:39:56,2019-02-12 11:40:01,5.004s,PASSED
"tap(findTestObject(""Mobile/OR Booking/android.widget.Button0 - Confirm""), 0)",,Mengkonfirmasi lokasi pick up,2019-02-12 11:40:01,2019-02-12 11:40:04,3.614s,PASSED
"scrollToText(""Pick Up Rules"", STOP_ON_FAILURE)",,,2019-02-12 11:40:04,2019-02-12 11:40:04,0.002s,NOT_RUN
"tap(findTestObject(""Mobile/OR Booking/android.widget.RelativeLayout8""), 0)",,Return location,2019-02-12 11:40:04,2019-02-12 11:40:04,0.001s,NOT_RUN
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-12 11:40:04,2019-02-12 11:40:04,0.002s,NOT_RUN
"tap(findTestObject(""Mobile/OR Booking/android.widget.Button0 - Confirm""), 0)",,Mengkonfirmasi lokasi return ,2019-02-12 11:40:04,2019-02-12 11:40:04,0.001s,NOT_RUN
"tap(findTestObject(""Mobile/OR Booking/android.widget.Button0 - Continue""), 0)",,Continue reserve,2019-02-12 11:40:04,2019-02-12 11:40:08,3.604s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-12 11:40:08,2019-02-12 11:40:13,5.007s,PASSED
,,,,,,
Test Cases/Mobile/Android/Booking/SC99 Regression/TC09 Rules,,,2019-02-12 11:40:13,2019-02-12 11:40:22,9.305s,PASSED
"callTestCase(findTestCase(""Mobile/Android/Booking/SC99 Regression/TC15 Select car from list cars""), [:], STOP_ON_FAILURE)",,Call test case select car from list cars,2019-02-12 11:40:14,2019-02-12 11:40:14,0.001s,NOT_RUN
"tap(findTestObject(""Mobile/OR Booking/android.widget.TextView - CANCELLATION POLICY""), 0)",,Menampilkan informasi yang ada di tab cancellation policy,2019-02-12 11:40:14,2019-02-12 11:40:15,1.282s,PASSED
"tap(findTestObject(""Mobile/OR Booking/android.widget.Button0 - Agree""), 0)",,Menyetujui segala ketentuan rules yang tertera,2019-02-12 11:40:15,2019-02-12 11:40:17,2.331s,PASSED
"tap(findTestObject(""Mobile/OR Booking/android.widget.Button0 - Pay Later""), 0)",,,2019-02-12 11:40:17,2019-02-12 11:40:17,0.003s,NOT_RUN
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-12 11:40:17,2019-02-12 11:40:22,5.014s,PASSED
,,,,,,
Test Cases/Mobile/Android/Payment/SC99 Regression/TC01 Pay - Payment,,,2019-02-12 11:40:22,2019-02-12 11:40:33,10.750s,PASSED
"callTestCase(findTestCase(""Mobile/Android/Booking/SC99 Regression/TC09 Rules""), [:], STOP_ON_FAILURE)",,Call test case rules,2019-02-12 11:40:23,2019-02-12 11:40:23,0.004s,NOT_RUN
"tap(findTestObject(""Mobile/OR Payment/android.widget.ImageView2""), 0)",,,2019-02-12 11:40:23,2019-02-12 11:40:23,0.002s,NOT_RUN
"tap(findTestObject(""Mobile/OR Payment/android.widget.Button1 - Pay""), 0)",,Mulai melakukan pembayaran,2019-02-12 11:40:23,2019-02-12 11:40:26,2.637s,PASSED
