Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Set Price Owned Cars(Dengan Driver) by Owner,Chrome 72.0.3626.121,,2019-03-12 13:49:12,2019-03-12 13:52:34,3m - 22.094s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC12 Login Sebagai Owner,Chrome 72.0.3626.121,,2019-03-12 13:49:13,2019-03-12 13:50:28,1m - 14.750s,PASSED
"openBrowser("""")",Chrome 72.0.3626.121,Buka Browser,2019-03-12 13:49:14,2019-03-12 13:49:27,12.344s,PASSED
maximizeWindow(),Chrome 72.0.3626.121,Maximize Window,2019-03-12 13:49:27,2019-03-12 13:49:28,1.197s,PASSED
"navigateToUrl(""https://stg.movic.id/home"")",Chrome 72.0.3626.121,Akses Url,2019-03-12 13:49:28,2019-03-12 13:49:56,28.594s,PASSED
waitForPageLoad(10),Chrome 72.0.3626.121,,2019-03-12 13:49:56,2019-03-12 13:49:59,2.629s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/a_Masuk""))",Chrome 72.0.3626.121,Klik textlink Masuk,2019-03-12 13:49:59,2019-03-12 13:50:01,2.160s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 13:50:01,2019-03-12 13:50:04,3.084s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/input_EmailNomor Handphone_for""), ""082128751192"")",Chrome 72.0.3626.121,Input Email,2019-03-12 13:50:04,2019-03-12 13:50:06,1.609s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/input_EmailNomor Handphone_for""), ""ali.msaputra01@gmail.com"")",Chrome 72.0.3626.121,Input Email,2019-03-12 13:50:06,2019-03-12 13:50:06,0.007s,NOT_RUN
delay(3),Chrome 72.0.3626.121,,2019-03-12 13:50:06,2019-03-12 13:50:09,3.005s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/input_Password_form-control ng""), ""password10"")",Chrome 72.0.3626.121,Input Password,2019-03-12 13:50:09,2019-03-12 13:50:10,0.803s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 13:50:10,2019-03-12 13:50:13,3.004s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/button_MASUK""))",Chrome 72.0.3626.121,Klik button Masuk,2019-03-12 13:50:13,2019-03-12 13:50:13,0.573s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 13:50:13,2019-03-12 13:50:16,3.004s,PASSED
"click(findTestObject(""Front-End/OR User/OR Login sebagai Owner/a_Switch to Owner update""))",Chrome 72.0.3626.121,Klik Switch to Owner,2019-03-12 13:50:16,2019-03-12 13:50:25,8.297s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 13:50:25,2019-03-12 13:50:28,3.004s,PASSED
,,,,,,
Test Cases/Front-End/Product/SC99 Regression/TC06 Set price data mobil (ubah harga untuk kondisi dengan driver),Chrome 72.0.3626.121,,2019-03-12 13:50:28,2019-03-12 13:52:33,2m - 4.951s,FAILED
"callTestCase(findTestCase(""Front-End/User/SC99 Regression/TC12 Login Sebagai Owner""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.121,Panggil TestCase Login Sebagai Owner,2019-03-12 13:50:28,2019-03-12 13:50:28,0.003s,NOT_RUN
"click(findTestObject(""Object Repository/Front-End/OR Product/OR Set price data mobil (ubah harga untuk kondisi dengan driver)/img""))",Chrome 72.0.3626.121,Klik Menu Kendaraan Saya,2019-03-12 13:50:28,2019-03-12 13:50:29,0.514s,PASSED
"setText(findTestObject(""Front-End/OR Product/OR Set price data mobil (ubah harga untuk kondisi dengan driver)/input_field_search""), ""BMW X3"")",Chrome 72.0.3626.121,Input Field Search,2019-03-12 13:50:29,2019-03-12 13:50:30,0.983s,PASSED
delay(15),Chrome 72.0.3626.121,,2019-03-12 13:50:30,2019-03-12 13:50:45,15.004s,PASSED
"click(findTestObject(""Front-End/OR Product/OR Set price data mobil (ubah harga untuk kondisi dengan driver)/button_tiga_titik""))",Chrome 72.0.3626.121,Klik Button Tiga Titik,2019-03-12 13:50:45,2019-03-12 13:50:45,0.341s,PASSED
"click(findTestObject(""Front-End/OR Product/OR Set price data mobil (ubah harga untuk kondisi dengan driver)/button_tiga_titik""))",Chrome 72.0.3626.121,Klik Button Tiga Titik,2019-03-12 13:50:45,2019-03-12 13:50:46,0.470s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR Product/OR Set price data mobil (ubah harga untuk kondisi dengan driver)/a_Set Price""))",Chrome 72.0.3626.121,Klik Set Price,2019-03-12 13:50:46,2019-03-12 13:52:33,1m - 46.906s,FAILED
