Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Set Discount Owned(Dengan Driver) Cars by Owner,Chrome 72.0.3626.121,,2019-03-11 10:41:22,2019-03-11 10:44:28,3m - 6.346s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC12 Login Sebagai Owner,Chrome 72.0.3626.121,,2019-03-11 10:41:23,2019-03-11 10:42:32,1m - 9.350s,PASSED
"openBrowser("""")",Chrome 72.0.3626.121,Buka Browser,2019-03-11 10:41:24,2019-03-11 10:41:32,7.839s,PASSED
maximizeWindow(),Chrome 72.0.3626.121,Maximize Window,2019-03-11 10:41:32,2019-03-11 10:41:33,1.201s,PASSED
"navigateToUrl(""https://stg.movic.id/home"")",Chrome 72.0.3626.121,Akses Url,2019-03-11 10:41:33,2019-03-11 10:42:07,34.330s,PASSED
waitForPageLoad(10),Chrome 72.0.3626.121,,2019-03-11 10:42:07,2019-03-11 10:42:07,0.267s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/a_Masuk""))",Chrome 72.0.3626.121,Klik textlink Masuk,2019-03-11 10:42:07,2019-03-11 10:42:08,0.661s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-11 10:42:08,2019-03-11 10:42:11,3.078s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/input_EmailNomor Handphone_for""), ""082128751192"")",Chrome 72.0.3626.121,Input Email,2019-03-11 10:42:11,2019-03-11 10:42:12,0.683s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/input_EmailNomor Handphone_for""), ""ali.msaputra01@gmail.com"")",Chrome 72.0.3626.121,Input Email,2019-03-11 10:42:12,2019-03-11 10:42:12,0.007s,NOT_RUN
delay(3),Chrome 72.0.3626.121,,2019-03-11 10:42:12,2019-03-11 10:42:15,3.002s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/input_Password_form-control ng""), ""password10"")",Chrome 72.0.3626.121,Input Password,2019-03-11 10:42:15,2019-03-11 10:42:15,0.406s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-11 10:42:15,2019-03-11 10:42:18,3.004s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/button_MASUK""))",Chrome 72.0.3626.121,Klik button Masuk,2019-03-11 10:42:18,2019-03-11 10:42:19,0.412s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-11 10:42:19,2019-03-11 10:42:22,3.002s,PASSED
"click(findTestObject(""Front-End/OR User/OR Login sebagai Owner/a_Switch to Owner update""))",Chrome 72.0.3626.121,Klik Switch to Owner,2019-03-11 10:42:22,2019-03-11 10:42:29,7.251s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-11 10:42:29,2019-03-11 10:42:32,3.003s,PASSED
,,,,,,
Test Cases/Front-End/Product/SC99 Regression/TC08 Set discount data mobil (ubah ke kondisi dengan potongan harga),Chrome 72.0.3626.121,,2019-03-11 10:42:32,2019-03-11 10:44:27,1m - 54.840s,FAILED
"callTestCase(findTestCase(""Front-End/User/SC99 Regression/TC12 Login Sebagai Owner""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.121,Panggil TestCase Login Sebagai Owner,2019-03-11 10:42:33,2019-03-11 10:42:33,0.016s,NOT_RUN
delay(1),Chrome 72.0.3626.121,,2019-03-11 10:42:33,2019-03-11 10:42:34,1.008s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR Product/OR Set discount data mobil (ubah ke kondisi dengan potongan harga/img""))",Chrome 72.0.3626.121,Klik Menu Kendaraan Saya,2019-03-11 10:42:34,2019-03-11 10:42:34,0.467s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-11 10:42:34,2019-03-11 10:42:35,1.005s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR Product/OR Set discount data mobil (ubah ke kondisi dengan potongan harga/input_SORT BY _form-control ty""), ""Mitsubishi KUDA"")",Chrome 72.0.3626.121,Input Field Search,2019-03-11 10:42:35,2019-03-11 10:42:36,0.610s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-11 10:42:36,2019-03-11 10:42:37,1.005s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR Product/OR Set discount data mobil (ubah ke kondisi dengan potongan harga/button_Tersedia_btn btn-primar""))",Chrome 72.0.3626.121,Klik Button Tiga Titik,2019-03-11 10:42:37,2019-03-11 10:42:38,0.872s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR Product/OR Set discount data mobil (ubah ke kondisi dengan potongan harga/button_Tersedia_btn btn-primar""))",Chrome 72.0.3626.121,Klik Button Tiga Titik,2019-03-11 10:42:38,2019-03-11 10:42:38,0.003s,NOT_RUN
"click(findTestObject(""Object Repository/Front-End/OR Product/OR Set discount data mobil (ubah ke kondisi dengan potongan harga/a_Set Discount""))",Chrome 72.0.3626.121,Klik Set Discount,2019-03-11 10:42:38,2019-03-11 10:44:27,1m - 49.136s,FAILED
