Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Search and edit Owned Cars by Owner,,,2018-12-14 15:28:20,2018-12-14 15:33:00,4m - 40.395s,PASSED
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC04 Login with email,,,2018-12-14 15:28:20,2018-12-14 15:30:02,1m - 41.592s,PASSED
"startApplication(""C:\Users\WGS-LAP199\Downloads\Movic apk\Movic_0.10.0_2018-12-03-staging-debug.apk"", false)",,Open apps on phone,2018-12-14 15:28:22,2018-12-14 15:29:21,59.918s,PASSED
"tap(findTestObject(""Mobile/OR Registrasi/android.widget.ImageView4""), 0)",,Tap button next,2018-12-14 15:29:21,2018-12-14 15:29:26,4.630s,PASSED
for (def index : (1..2)),,Tap button arrow next untuk baca tutorial,2018-12-14 15:29:26,2018-12-14 15:29:31,4.874s,PASSED
"tap(findTestObject(""Mobile/OR Registrasi/android.widget.TextView2 - Skip""), 0)",,Tap button skip,2018-12-14 15:29:31,2018-12-14 15:29:33,2.157s,PASSED
"tap(findTestObject(""Mobile/OR Login/android.widget.TextView0 - Log in""), 0)",,Tap button login,2018-12-14 15:29:33,2018-12-14 15:29:37,3.550s,PASSED
"setText(findTestObject(""Mobile/OR Login/android.widget.EditText0""), ""santi.wahyuni@wgs.co.id"", 0)",,Input email user,2018-12-14 15:29:37,2018-12-14 15:29:38,1.358s,PASSED
"tap(findTestObject(""Mobile/OR Login/android.widget.Button0 - Next""), 0)",,Tap button next,2018-12-14 15:29:38,2018-12-14 15:29:41,3.098s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2018-12-14 15:29:41,2018-12-14 15:29:46,5.199s,PASSED
"setText(findTestObject(""Mobile/OR Login/android.widget.EditText0 (1)""), ""P@ssword123"", 0)",,Input password user,2018-12-14 15:29:46,2018-12-14 15:29:48,1.305s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2018-12-14 15:29:48,2018-12-14 15:29:53,5.012s,PASSED
hideKeyboard(),,Hide keyboard on phone,2018-12-14 15:29:53,2018-12-14 15:29:55,2.605s,PASSED
"tap(findTestObject(""Mobile/OR Login/android.widget.Button0 - Start Movic""), 0)",,Submit form dan redirect ke homepage,2018-12-14 15:29:55,2018-12-14 15:29:57,1.658s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2018-12-14 15:29:57,2018-12-14 15:30:02,5.008s,PASSED
,,,,,,
Test Cases/Mobile/Android/Product/SC99 Regression/TC02 Search Car - My Cars,,,2018-12-14 15:30:02,2018-12-14 15:30:22,20.505s,PASSED
"callTestCase(findTestCase(""Mobile/Android/User/SC99 Regression/TC04 Login with email""), [:], STOP_ON_FAILURE)",,Call test case login,2018-12-14 15:30:03,2018-12-14 15:30:03,0.004s,NOT_RUN
"tap(findTestObject(""Mobile/OR Product/android.widget.Tab - My Cars""), 0)",,Tap tab my cars,2018-12-14 15:30:03,2018-12-14 15:30:04,1.513s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2018-12-14 15:30:04,2018-12-14 15:30:09,5.007s,PASSED
"setText(findTestObject(""Mobile/OR Product/android.widget.EditText0 - Search car""), ""Mitsubishi"", 0)",,Mencari car by name,2018-12-14 15:30:09,2018-12-14 15:30:11,1.680s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2018-12-14 15:30:11,2018-12-14 15:30:16,5.006s,PASSED
"tap(findTestObject(""Mobile/OR Product/android.widget.ImageView6""), 0)",,Tap button search,2018-12-14 15:30:16,2018-12-14 15:30:17,1.700s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2018-12-14 15:30:17,2018-12-14 15:30:22,5.009s,PASSED
,,,,,,
Test Cases/Mobile/Android/Product/SC99 Regression/TC04 Edit Car - My Cars,,,2018-12-14 15:30:22,2018-12-14 15:32:58,2m - 35.617s,PASSED
"callTestCase(findTestCase(""Mobile/Android/Product/SC99 Regression/TC02 Search Car - My Cars""), [:], STOP_ON_FAILURE)",,Call test case search car - my cars,2018-12-14 15:30:23,2018-12-14 15:30:23,0.009s,NOT_RUN
"tap(findTestObject(""Mobile/OR Product/android.widget.Tab - My Cars""), 0)",,Tap tab my cars,2018-12-14 15:30:23,2018-12-14 15:30:23,0.004s,NOT_RUN
"tap(findTestObject(""Mobile/OR Product/android.widget.ImageView9 (1)""), 0)",,Tap icon menu titik 3,2018-12-14 15:30:23,2018-12-14 15:30:27,3.616s,PASSED
"tap(findTestObject(""Mobile/OR Product/android.widget.RelativeLayout2""), 0)",,Tap menu edit,2018-12-14 15:30:27,2018-12-14 15:30:29,1.935s,PASSED
"tap(findTestObject(""Mobile/OR Product/android.widget.TextView4 - Edit""), 0)",,Edit car details,2018-12-14 15:30:29,2018-12-14 15:30:30,1.853s,PASSED
"tap(findTestObject(""Mobile/OR Product/android.widget.EditText0 - Mitsubishi""), 0)",,Tap car brand,2018-12-14 15:30:30,2018-12-14 15:30:34,3.498s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,Select car brand,2018-12-14 15:30:34,2018-12-14 15:30:39,5.008s,PASSED
