Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Reservation From Click Image at Section Category Car,,,2019-02-12 13:49:47,2019-02-12 13:55:01,5m - 14.271s,FAILED
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC04 Login with email,,,2019-02-12 13:49:48,2019-02-12 13:52:53,3m - 5.534s,PASSED
"startApplication(""C:\Users\WGS-LAP151\Downloads\Movic_1.2.0_2019-02-04-stable-debug.apk"", false)",,Open apps on phone,2019-02-12 13:49:50,2019-02-12 13:52:06,2m - 16.017s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView2 - English""), 0)",,,2019-02-12 13:52:06,2019-02-12 13:52:10,4.493s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.ImageView4""), 0)",,Tap button next,2019-02-12 13:52:10,2019-02-12 13:52:14,3.853s,PASSED
for (def index : (1..2)),,Tap button arrow next untuk baca tutorial,2019-02-12 13:52:14,2019-02-12 13:52:19,4.724s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView2 - Skip""), 0)",,Tap button skip,2019-02-12 13:52:19,2019-02-12 13:52:22,3.547s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView0 - Log in""), 0)",,Tap button login,2019-02-12 13:52:22,2019-02-12 13:52:26,3.506s,PASSED
"setText(findTestObject(""Mobile/OR Login/android.widget.EditText0""), ""nansulaiman5@gmail.com"", 0)",,Input email user,2019-02-12 13:52:26,2019-02-12 13:52:27,1.130s,PASSED
"tap(findTestObject(""Mobile/OR Login 2/android.widget.Button0 - Lanjutkan 03""), 0)",,Tap tombol lanjutkan seharusnya next Eng,2019-02-12 13:52:27,2019-02-12 13:52:31,3.891s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-12 13:52:31,2019-02-12 13:52:36,5.087s,PASSED
