Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Search and Set Price Owned Cars by Owner,,,2019-02-21 14:58:42,2019-02-21 15:04:55,6m - 12.587s,FAILED
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC04 Login with email,,,2019-02-21 14:58:43,2019-02-21 15:00:42,1m - 59.159s,PASSED
"startApplication(""C:\Users\WGS-LAP151\Downloads\Movic_1.2.0_2019-02-04-stable-debug.apk"", false)",,Open apps on phone,2019-02-21 14:58:45,2019-02-21 14:59:55,1m - 10.646s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView2 - English""), 0)",,,2019-02-21 14:59:55,2019-02-21 15:00:01,5.440s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.ImageView4""), 0)",,Tap button next,2019-02-21 15:00:01,2019-02-21 15:00:02,1.784s,PASSED
for (def index : (1..2)),,Tap button arrow next untuk baca tutorial,2019-02-21 15:00:02,2019-02-21 15:00:06,4.062s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView2 - Skip""), 0)",,Tap button skip,2019-02-21 15:00:06,2019-02-21 15:00:10,3.132s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView0 - Log in""), 0)",,Tap button login,2019-02-21 15:00:10,2019-02-21 15:00:13,3.464s,PASSED
"setText(findTestObject(""Mobile/OR Login/android.widget.EditText0""), ""nansulaiman5@gmail.com"", 0)",,Input email user,2019-02-21 15:00:13,2019-02-21 15:00:15,1.803s,PASSED
"tap(findTestObject(""Mobile/OR Login 2/android.widget.Button0 - Lanjutkan 03""), 0)",,Tap tombol lanjutkan seharusnya next Eng,2019-02-21 15:00:15,2019-02-21 15:00:18,2.958s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-21 15:00:18,2019-02-21 15:00:23,5.133s,PASSED
"setText(findTestObject(""Mobile/OR Login 2/android.widget.EditText0 - field password""), ""password8"", 0)",,Input password user,2019-02-21 15:00:23,2019-02-21 15:00:25,2.239s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-21 15:00:25,2019-02-21 15:00:30,5.008s,PASSED
hideKeyboard(),,Hide keyboard on phone,2019-02-21 15:00:30,2019-02-21 15:00:33,3.055s,PASSED
"tap(findTestObject(""Mobile/OR Login 2/android.widget.Button0 - Start Movic 01""), 0)",,Submit form dan redirect ke homepage,2019-02-21 15:00:33,2019-02-21 15:00:37,3.965s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-21 15:00:37,2019-02-21 15:00:42,5.020s,PASSED
,,,,,,
Test Cases/Mobile/Android/Product/SC99 Regression/TC06 Set Price - My Cars,,,2019-02-21 15:00:42,2019-02-21 15:04:39,3m - 56.496s,FAILED
"callTestCase(findTestCase(""Mobile/Android/Product/SC99 Regression/TC02 Search Car - My Cars""), [:], STOP_ON_FAILURE)",,Call test case search car - my cars,2019-02-21 15:00:43,2019-02-21 15:00:43,0.003s,NOT_RUN
"tap(findTestObject(""Mobile/OR Product/android.widget.Tab - My Cars""), 0)",,Tap tab my cars,2019-02-21 15:00:43,2019-02-21 15:00:43,0.003s,NOT_RUN
"tap(findTestObject(""Mobile/OR Booking/android.widget.ImageView9 - 3 dots 1""), 0)",,Tap icon menu titik 3,2019-02-21 15:00:43,2019-02-21 15:02:06,1m - 22.633s,PASSED
"tap(findTestObject(""Mobile/OR Booking/android.widget.TextView6 - Set price""), 0)",,Select menu set price,2019-02-21 15:02:06,2019-02-21 15:04:20,2m - 14.087s,FAILED
