Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Set Discount Owned(Dengan Driver) Cars by Owner,Chrome 72.0.3626.121,,2019-03-12 11:10:20,2019-03-12 11:11:37,1m - 17.252s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC12 Login Sebagai Owner,Chrome 72.0.3626.121,,2019-03-12 11:10:21,2019-03-12 11:11:30,1m - 9.055s,PASSED
"openBrowser("""")",Chrome 72.0.3626.121,Buka Browser,2019-03-12 11:10:22,2019-03-12 11:10:31,8.462s,PASSED
maximizeWindow(),Chrome 72.0.3626.121,Maximize Window,2019-03-12 11:10:31,2019-03-12 11:10:32,1.194s,PASSED
"navigateToUrl(""https://stg.movic.id/home"")",Chrome 72.0.3626.121,Akses Url,2019-03-12 11:10:32,2019-03-12 11:11:01,29.480s,PASSED
waitForPageLoad(10),Chrome 72.0.3626.121,,2019-03-12 11:11:01,2019-03-12 11:11:02,0.508s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/a_Masuk""))",Chrome 72.0.3626.121,Klik textlink Masuk,2019-03-12 11:11:02,2019-03-12 11:11:03,1.054s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 11:11:03,2019-03-12 11:11:06,3.065s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/input_EmailNomor Handphone_for""), ""082128751192"")",Chrome 72.0.3626.121,Input Email,2019-03-12 11:11:06,2019-03-12 11:11:07,1.352s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/input_EmailNomor Handphone_for""), ""ali.msaputra01@gmail.com"")",Chrome 72.0.3626.121,Input Email,2019-03-12 11:11:07,2019-03-12 11:11:07,0.008s,NOT_RUN
delay(3),Chrome 72.0.3626.121,,2019-03-12 11:11:07,2019-03-12 11:11:10,3.005s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/input_Password_form-control ng""), ""password10"")",Chrome 72.0.3626.121,Input Password,2019-03-12 11:11:10,2019-03-12 11:11:11,0.409s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 11:11:11,2019-03-12 11:11:14,3.087s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/button_MASUK""))",Chrome 72.0.3626.121,Klik button Masuk,2019-03-12 11:11:14,2019-03-12 11:11:14,0.681s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 11:11:14,2019-03-12 11:11:17,3.005s,PASSED
"click(findTestObject(""Front-End/OR User/OR Login sebagai Owner/a_Switch to Owner update""))",Chrome 72.0.3626.121,Klik Switch to Owner,2019-03-12 11:11:17,2019-03-12 11:11:27,9.519s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 11:11:27,2019-03-12 11:11:30,3.002s,PASSED
,,,,,,
Test Cases/Front-End/Product/SC99 Regression/TC08 Set discount data mobil (ubah ke kondisi dengan potongan harga),Chrome 72.0.3626.121,,2019-03-12 11:11:30,2019-03-12 11:11:36,5.970s,FAILED
"callTestCase(findTestCase(""Front-End/User/SC99 Regression/TC12 Login Sebagai Owner""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.121,Panggil TestCase Login Sebagai Owner,2019-03-12 11:11:31,2019-03-12 11:11:31,0.004s,NOT_RUN
delay(1),Chrome 72.0.3626.121,,2019-03-12 11:11:31,2019-03-12 11:11:32,1.003s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR Product/OR Set discount data mobil (ubah ke kondisi dengan potongan harga/img""))",Chrome 72.0.3626.121,Klik Menu Kendaraan Saya,2019-03-12 11:11:32,2019-03-12 11:11:32,0.507s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-12 11:11:32,2019-03-12 11:11:33,1.006s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR Product/OR Set discount data mobil (ubah ke kondisi dengan potongan harga/input_SORT BY _form-control ty""), ""kuda"")",Chrome 72.0.3626.121,Input Field Search,2019-03-12 11:11:33,2019-03-12 11:11:34,0.426s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-12 11:11:34,2019-03-12 11:11:35,1.004s,PASSED
"click(findTestObject(""Front-End/OR Product/OR Edit Mobil/Page_Owner - Edit Car/img - search""))",Chrome 72.0.3626.121,,2019-03-12 11:11:35,2019-03-12 11:11:35,0.347s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR Product/OR Set discount data mobil (ubah ke kondisi dengan potongan harga/button_Tersedia_btn btn-primar""))",Chrome 72.0.3626.121,Klik Button Tiga Titik,2019-03-12 11:11:35,2019-03-12 11:11:36,1.003s,FAILED
