Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Reservasi mobil melalui pencarian lebih lanjut di homepage,Chrome 71.0.3578.80,,2018-12-11 14:48:29,2018-12-11 14:53:29,5m - 0.667s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC04 Login Biasa with email,Chrome 71.0.3578.80,,2018-12-11 14:48:29,2018-12-11 14:49:15,45.305s,PASSED
"openBrowser("""")",Chrome 71.0.3578.80,Buka browser,2018-12-11 14:48:30,2018-12-11 14:48:36,5.288s,PASSED
maximizeWindow(),Chrome 71.0.3578.80,Maximize window,2018-12-11 14:48:36,2018-12-11 14:48:37,1.235s,PASSED
"navigateToUrl(""https://stg.movic.id/home"")",Chrome 71.0.3578.80,Akses Url,2018-12-11 14:48:37,2018-12-11 14:49:01,24.182s,PASSED
waitForPageLoad(10),Chrome 71.0.3578.80,,2018-12-11 14:49:01,2018-12-11 14:49:01,0.151s,PASSED
"click(findTestObject(""Front-End/OR User/OR Login Biasa with email/a_Masuk (1)""))",Chrome 71.0.3578.80,Klik textlink Masuk,2018-12-11 14:49:01,2018-12-11 14:49:02,0.419s,PASSED
delay(3),Chrome 71.0.3578.80,,2018-12-11 14:49:02,2018-12-11 14:49:05,3.058s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR User/OR Login Biasa with email/input_EmailNomor Handphone_for""), ""santi.wahyuni@wgs.co.id"")",Chrome 71.0.3578.80,Input Email,2018-12-11 14:49:05,2018-12-11 14:49:05,0.454s,PASSED
delay(3),Chrome 71.0.3578.80,,2018-12-11 14:49:05,2018-12-11 14:49:08,3.013s,PASSED
"setText(findTestObject(""Front-End/OR User/OR Login Biasa with email/input_Password_form-control ng""), ""P@ssw0rd123"")",Chrome 71.0.3578.80,Input Password,2018-12-11 14:49:08,2018-12-11 14:49:09,0.372s,PASSED
delay(3),Chrome 71.0.3578.80,,2018-12-11 14:49:09,2018-12-11 14:49:12,3.005s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR User/OR Login Biasa with email/button_MASUK""))",Chrome 71.0.3578.80,Klik Button Masuk,2018-12-11 14:49:12,2018-12-11 14:49:12,0.211s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Front-End/OR User/OR Login Biasa with email/div_i  SuccessTerimakasih Anda""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.80,"Verifikasi popup ""Success"" Visible",2018-12-11 14:49:12,2018-12-11 14:49:12,0.661s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 1))",Chrome 71.0.3578.80,,2018-12-11 14:49:12,2018-12-11 14:49:15,2.060s,PASSED
,,,,,,
Test Cases/Front-End/Homepage/SC99 Regression/TC02 Cari mobil menggunakan fitur pencarian lebih lanjut,Chrome 71.0.3578.80,,2018-12-11 14:49:15,2018-12-11 14:51:00,1m - 45.307s,FAILED
"callTestCase(findTestCase(""Front-End/User/SC99 Regression/TC04 Login Biasa with email""), [:], STOP_ON_FAILURE)",Chrome 71.0.3578.80,,2018-12-11 14:49:16,2018-12-11 14:49:16,0.027s,NOT_RUN
