Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Search and Set Price Owned Cars by Owner,,,2019-02-26 16:34:47,2019-02-26 16:40:03,5m - 16.357s,FAILED
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC04 Login with email,,,2019-02-26 16:34:48,2019-02-26 16:38:16,3m - 28.690s,PASSED
"startApplication(""C:\Users\WGS-LAP151\Downloads\Movic_1.2.0_2019-02-04-stable-debug.apk"", false)",,Open apps on phone,2019-02-26 16:34:49,2019-02-26 16:37:32,2m - 42.760s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView2 - English""), 0)",,,2019-02-26 16:37:32,2019-02-26 16:37:38,6.814s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.ImageView4""), 0)",,Tap button next,2019-02-26 16:37:38,2019-02-26 16:37:42,3.481s,PASSED
for (def index : (1..2)),,Tap button arrow next untuk baca tutorial,2019-02-26 16:37:42,2019-02-26 16:37:44,2.399s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView2 - Skip""), 0)",,Tap button skip,2019-02-26 16:37:44,2019-02-26 16:37:47,3.121s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView0 - Log in""), 0)",,Tap button login,2019-02-26 16:37:47,2019-02-26 16:37:49,1.606s,PASSED
"setText(findTestObject(""Mobile/OR Login/android.widget.EditText0""), ""nansulaiman5@gmail.com"", 0)",,Input email user,2019-02-26 16:37:49,2019-02-26 16:37:50,1.108s,PASSED
"tap(findTestObject(""Mobile/OR Login 2/android.widget.Button0 - Lanjutkan 03""), 0)",,Tap tombol lanjutkan seharusnya next Eng,2019-02-26 16:37:50,2019-02-26 16:37:53,3.009s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-26 16:37:53,2019-02-26 16:37:58,5.113s,PASSED
"setText(findTestObject(""Mobile/OR Login 2/android.widget.EditText0 - field password""), ""password8"", 0)",,Input password user,2019-02-26 16:37:58,2019-02-26 16:37:59,1.006s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-26 16:37:59,2019-02-26 16:38:04,5.013s,PASSED
hideKeyboard(),,Hide keyboard on phone,2019-02-26 16:38:04,2019-02-26 16:38:07,3.167s,PASSED
"tap(findTestObject(""Mobile/OR Login 2/android.widget.Button0 - Start Movic 01""), 0)",,Submit form dan redirect ke homepage,2019-02-26 16:38:07,2019-02-26 16:38:11,3.786s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-26 16:38:11,2019-02-26 16:38:16,5.007s,PASSED
,,,,,,
Test Cases/Mobile/Android/Product/SC99 Regression/TC06 Set Price - My Cars,,,2019-02-26 16:38:16,2019-02-26 16:40:00,1m - 43.983s,FAILED
"callTestCase(findTestCase(""Mobile/Android/Product/SC99 Regression/TC02 Search Car - My Cars""), [:], STOP_ON_FAILURE)",,Call test case search car - my cars,2019-02-26 16:38:17,2019-02-26 16:38:17,0.005s,NOT_RUN
"tap(findTestObject(""Mobile/OR Product/android.widget.Tab - My Cars""), 0)",,Tap tab my cars,2019-02-26 16:38:17,2019-02-26 16:38:17,0.004s,NOT_RUN
"tap(findTestObject(""Mobile/OR Booking/android.widget.ImageView9 - 3 dots 1""), 0)",,Tap icon menu titik 3,2019-02-26 16:38:17,2019-02-26 16:40:00,1m - 43.089s,FAILED
