Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Set Discount Owned(Dengan Driver) Cars by Owner,Chrome 72.0.3626.121,,2019-03-12 11:07:34,2019-03-12 11:09:39,2m - 4.129s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC12 Login Sebagai Owner,Chrome 72.0.3626.121,,2019-03-12 11:07:36,2019-03-12 11:09:27,1m - 51.490s,PASSED
"openBrowser("""")",Chrome 72.0.3626.121,Buka Browser,2019-03-12 11:07:37,2019-03-12 11:08:21,43.449s,PASSED
maximizeWindow(),Chrome 72.0.3626.121,Maximize Window,2019-03-12 11:08:21,2019-03-12 11:08:22,1.422s,PASSED
"navigateToUrl(""https://stg.movic.id/home"")",Chrome 72.0.3626.121,Akses Url,2019-03-12 11:08:22,2019-03-12 11:08:55,33.256s,PASSED
waitForPageLoad(10),Chrome 72.0.3626.121,,2019-03-12 11:08:55,2019-03-12 11:08:57,1.611s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/a_Masuk""))",Chrome 72.0.3626.121,Klik textlink Masuk,2019-03-12 11:08:57,2019-03-12 11:08:58,1.572s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 11:08:58,2019-03-12 11:09:02,3.258s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/input_EmailNomor Handphone_for""), ""082128751192"")",Chrome 72.0.3626.121,Input Email,2019-03-12 11:09:02,2019-03-12 11:09:03,1.573s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/input_EmailNomor Handphone_for""), ""ali.msaputra01@gmail.com"")",Chrome 72.0.3626.121,Input Email,2019-03-12 11:09:03,2019-03-12 11:09:03,0.034s,NOT_RUN
delay(3),Chrome 72.0.3626.121,,2019-03-12 11:09:03,2019-03-12 11:09:06,3.004s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/input_Password_form-control ng""), ""password10"")",Chrome 72.0.3626.121,Input Password,2019-03-12 11:09:06,2019-03-12 11:09:07,0.379s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 11:09:07,2019-03-12 11:09:10,3.003s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/button_MASUK""))",Chrome 72.0.3626.121,Klik button Masuk,2019-03-12 11:09:10,2019-03-12 11:09:10,0.375s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 11:09:10,2019-03-12 11:09:13,3.004s,PASSED
"click(findTestObject(""Front-End/OR User/OR Login sebagai Owner/a_Switch to Owner update""))",Chrome 72.0.3626.121,Klik Switch to Owner,2019-03-12 11:09:13,2019-03-12 11:09:24,10.905s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 11:09:24,2019-03-12 11:09:27,3.001s,PASSED
,,,,,,
Test Cases/Front-End/Product/SC99 Regression/TC08 Set discount data mobil (ubah ke kondisi dengan potongan harga),Chrome 72.0.3626.121,,2019-03-12 11:09:27,2019-03-12 11:09:34,7.249s,FAILED
"callTestCase(findTestCase(""Front-End/User/SC99 Regression/TC12 Login Sebagai Owner""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.121,Panggil TestCase Login Sebagai Owner,2019-03-12 11:09:28,2019-03-12 11:09:28,0.003s,NOT_RUN
delay(1),Chrome 72.0.3626.121,,2019-03-12 11:09:28,2019-03-12 11:09:29,1.005s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR Product/OR Set discount data mobil (ubah ke kondisi dengan potongan harga/img""))",Chrome 72.0.3626.121,Klik Menu Kendaraan Saya,2019-03-12 11:09:29,2019-03-12 11:09:30,0.650s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-12 11:09:30,2019-03-12 11:09:31,1.004s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR Product/OR Set discount data mobil (ubah ke kondisi dengan potongan harga/input_SORT BY _form-control ty""), ""kuda"")",Chrome 72.0.3626.121,Input Field Search,2019-03-12 11:09:31,2019-03-12 11:09:31,0.451s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-12 11:09:31,2019-03-12 11:09:32,1.004s,PASSED
"click(findTestObject(""Front-End/OR Product/OR Edit Mobil/Page_Owner - Edit Car/img - search""))",Chrome 72.0.3626.121,,2019-03-12 11:09:32,2019-03-12 11:09:33,0.500s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR Product/OR Set discount data mobil (ubah ke kondisi dengan potongan harga/button_Tersedia_btn btn-primar""))",Chrome 72.0.3626.121,Klik Button Tiga Titik,2019-03-12 11:09:33,2019-03-12 11:09:34,1.436s,FAILED
