Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Reservation From Advanced Search Rental City or Region,,,2018-12-12 14:56:18,2018-12-12 15:03:32,7m - 14.484s,FAILED
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC04 Login with email,,,2018-12-12 14:56:19,2018-12-12 14:57:45,1m - 26.259s,PASSED
"startApplication(""C:\Users\WGS-LAP199\Downloads\Movic apk\Movic_0.10.0_2018-12-03-staging-debug.apk"", false)",,Open apps on phone,2018-12-12 14:56:20,2018-12-12 14:57:06,45.987s,PASSED
"tap(findTestObject(""Mobile/OR Registrasi/android.widget.ImageView4""), 0)",,Tap button next,2018-12-12 14:57:06,2018-12-12 14:57:11,4.738s,PASSED
for (def index : (1..2)),,Tap button arrow next untuk baca tutorial,2018-12-12 14:57:11,2018-12-12 14:57:16,4.809s,PASSED
"tap(findTestObject(""Mobile/OR Registrasi/android.widget.TextView2 - Skip""), 0)",,Tap button skip,2018-12-12 14:57:16,2018-12-12 14:57:18,2.178s,PASSED
"tap(findTestObject(""Mobile/OR Login/android.widget.TextView0 - Log in""), 0)",,Tap button login,2018-12-12 14:57:18,2018-12-12 14:57:22,3.505s,PASSED
"setText(findTestObject(""Mobile/OR Login/android.widget.EditText0""), ""santi.wahyuni@wgs.co.id"", 0)",,Input email user,2018-12-12 14:57:22,2018-12-12 14:57:23,1.238s,PASSED
"tap(findTestObject(""Mobile/OR Login/android.widget.Button0 - Next""), 0)",,Tap button next,2018-12-12 14:57:23,2018-12-12 14:57:25,2.572s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2018-12-12 14:57:25,2018-12-12 14:57:31,5.090s,PASSED
"setText(findTestObject(""Mobile/OR Login/android.widget.EditText0 (1)""), ""P@ssword123"", 0)",,Input password user,2018-12-12 14:57:31,2018-12-12 14:57:32,1.203s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2018-12-12 14:57:32,2018-12-12 14:57:37,5.009s,PASSED
hideKeyboard(),,Hide keyboard on phone,2018-12-12 14:57:37,2018-12-12 14:57:39,1.780s,PASSED
"tap(findTestObject(""Mobile/OR Login/android.widget.Button0 - Start Movic""), 0)",,Submit form dan redirect ke homepage,2018-12-12 14:57:39,2018-12-12 14:57:40,1.616s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2018-12-12 14:57:40,2018-12-12 14:57:45,5.006s,PASSED
,,,,,,
Test Cases/Mobile/Android/Homepage/SC99 Regression/TC01 Search car use search bar rental city atau region,,,2018-12-12 14:57:45,2018-12-12 14:58:05,19.465s,PASSED
"callTestCase(findTestCase(""Mobile/Android/User/SC99 Regression/TC04 Login with email""), [:], STOP_ON_FAILURE)",,Call test case login,2018-12-12 14:57:46,2018-12-12 14:57:46,0.004s,NOT_RUN
"tap(findTestObject(""Mobile/OR Booking/android.widget.TextView0 - Car Rental CityRegion""), 0)",,Tap car rental citiy atau region,2018-12-12 14:57:46,2018-12-12 14:57:47,1.752s,PASSED
"setText(findTestObject(""Mobile/OR Booking/android.widget.EditText0 - Search available car for you""), ""Bandung"", 0)",,Mencari city or region jabodetabek,2018-12-12 14:57:47,2018-12-12 14:57:49,1.942s,PASSED
"tap(findTestObject(""Mobile/OR Booking/android.widget.TextView2 - Jabodetabek""), 0)",,Memilih city or region jabodetabek,2018-12-12 14:57:49,2018-12-12 14:57:49,0.004s,NOT_RUN
"tap(findTestObject(""Mobile/OR Product/android.widget.TextView2 - Bandung""), 0)",,Mencari city or region bandung,2018-12-12 14:57:49,2018-12-12 14:57:52,2.217s,PASSED
