Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Reservation Use Permata Bank Virtual Account,,,2019-02-21 09:44:51,2019-02-21 09:49:26,4m - 35.360s,FAILED
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC04 Login with email,,,2019-02-21 09:44:51,2019-02-21 09:46:46,1m - 54.730s,PASSED
"startApplication(""C:\Users\WGS-LAP151\Downloads\Movic_1.2.0_2019-02-04-stable-debug.apk"", false)",,Open apps on phone,2019-02-21 09:44:53,2019-02-21 09:46:02,1m - 8.916s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView2 - English""), 0)",,,2019-02-21 09:46:02,2019-02-21 09:46:06,4.276s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.ImageView4""), 0)",,Tap button next,2019-02-21 09:46:06,2019-02-21 09:46:10,3.465s,PASSED
for (def index : (1..2)),,Tap button arrow next untuk baca tutorial,2019-02-21 09:46:10,2019-02-21 09:46:14,4.606s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView2 - Skip""), 0)",,Tap button skip,2019-02-21 09:46:14,2019-02-21 09:46:18,3.454s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView0 - Log in""), 0)",,Tap button login,2019-02-21 09:46:18,2019-02-21 09:46:21,3.393s,PASSED
"setText(findTestObject(""Mobile/OR Login/android.widget.EditText0""), ""nansulaiman5@gmail.com"", 0)",,Input email user,2019-02-21 09:46:21,2019-02-21 09:46:22,0.978s,PASSED
"tap(findTestObject(""Mobile/OR Login 2/android.widget.Button0 - Lanjutkan 03""), 0)",,Tap tombol lanjutkan seharusnya next Eng,2019-02-21 09:46:22,2019-02-21 09:46:25,3.153s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-21 09:46:25,2019-02-21 09:46:30,5.121s,PASSED
"setText(findTestObject(""Mobile/OR Login 2/android.widget.EditText0 - field password""), ""password8"", 0)",,Input password user,2019-02-21 09:46:30,2019-02-21 09:46:31,1.081s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-21 09:46:31,2019-02-21 09:46:36,5.014s,PASSED
hideKeyboard(),,Hide keyboard on phone,2019-02-21 09:46:36,2019-02-21 09:46:40,3.152s,PASSED
"tap(findTestObject(""Mobile/OR Login 2/android.widget.Button0 - Start Movic 01""), 0)",,Submit form dan redirect ke homepage,2019-02-21 09:46:40,2019-02-21 09:46:41,1.500s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-21 09:46:41,2019-02-21 09:46:46,5.006s,PASSED
,,,,,,
Test Cases/Mobile/Android/Payment/SC99 Regression/TC01 Pay - Payment,,,2019-02-21 09:46:46,2019-02-21 09:47:25,38.960s,PASSED
"callTestCase(findTestCase(""Mobile/Android/Booking/SC99 Regression/TC09 Rules""), [:], STOP_ON_FAILURE)",,Call test case rules,2019-02-21 09:46:47,2019-02-21 09:46:47,0.005s,NOT_RUN
"tap(findTestObject(""Mobile/OR Payment/android.widget.ImageView2""), 0)",,,2019-02-21 09:46:47,2019-02-21 09:46:47,0.008s,NOT_RUN
"tap(findTestObject(""Mobile/OR Payment/android.widget.Button1 - Pay""), 0)",,Mulai melakukan pembayaran,2019-02-21 09:46:47,2019-02-21 09:47:17,29.978s,PASSED
"tap(findTestObject(""Mobile/OR Payment/android.widget.TextView3 - ALREADY CONFIRM""), 0)",,Konfirmasi pembayaran,2019-02-21 09:47:17,2019-02-21 09:47:20,3.403s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-21 09:47:20,2019-02-21 09:47:25,5.011s,PASSED
,,,,,,
Test Cases/Mobile/Android/Payment/SC99 Regression/TC04 Select payment method,,,2019-02-21 09:47:25,2019-02-21 09:47:32,6.792s,PASSED
"callTestCase(findTestCase(""Mobile/Android/Payment/SC99 Regression/TC01 Pay - Payment""), [:], STOP_ON_FAILURE)",,Call test case pay - payment,2019-02-21 09:47:26,2019-02-21 09:47:26,0.008s,NOT_RUN
"tap(findTestObject(""Mobile/OR Payment/android.widget.FrameLayout3""), 0)",,Menampilkan option payment,2019-02-21 09:47:26,2019-02-21 09:47:27,1.282s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-21 09:47:27,2019-02-21 09:47:32,5.009s,PASSED
,,,,,,
Test Cases/Mobile/Android/Payment/SC99 Regression/TC07 Permata Bank Virtual Account,,,2019-02-21 09:47:32,2019-02-21 09:47:36,4.050s,FAILED
"callTestCase(findTestCase(""Mobile/Android/Payment/SC99 Regression/TC04 Select payment method""), [:], STOP_ON_FAILURE)",,Call test case select payment method,2019-02-21 09:47:32,2019-02-21 09:47:32,0.002s,NOT_RUN
"tap(findTestObject(""Mobile/OR Payment/android.widget.FrameLayout4""), 0)",,Select payment via permatabank,2019-02-21 09:47:32,2019-02-21 09:47:33,1.153s,PASSED
"scrollToText(""Hubungi kami."", STOP_ON_FAILURE)",,Scroll to hubungi kami,2019-02-21 09:47:33,2019-02-21 09:47:36,2.454s,FAILED
