Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Reservation From Click Image at Section Category Car,,,2019-02-12 11:02:09,2019-02-12 11:07:18,5m - 8.905s,ERROR
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC04 Login with email,,,2019-02-12 11:02:10,2019-02-12 11:05:10,2m - 59.956s,PASSED
"startApplication(""C:\Users\WGS-LAP151\Downloads\Movic_1.2.0_2019-02-04-stable-debug.apk"", false)",,Open apps on phone,2019-02-12 11:02:11,2019-02-12 11:04:27,2m - 15.721s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView2 - English""), 0)",,,2019-02-12 11:04:27,2019-02-12 11:04:31,4.041s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.ImageView4""), 0)",,Tap button next,2019-02-12 11:04:31,2019-02-12 11:04:35,3.548s,PASSED
for (def index : (1..2)),,Tap button arrow next untuk baca tutorial,2019-02-12 11:04:35,2019-02-12 11:04:38,3.049s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView2 - Skip""), 0)",,Tap button skip,2019-02-12 11:04:38,2019-02-12 11:04:41,3.450s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView0 - Log in""), 0)",,Tap button login,2019-02-12 11:04:41,2019-02-12 11:04:43,1.600s,PASSED
"setText(findTestObject(""Mobile/OR Login/android.widget.EditText0""), ""nansulaiman5@gmail.com"", 0)",,Input email user,2019-02-12 11:04:43,2019-02-12 11:04:44,1.191s,PASSED
"tap(findTestObject(""Mobile/OR Login 2/android.widget.Button0 - Lanjutkan 03""), 0)",,Tap tombol lanjutkan seharusnya next Eng,2019-02-12 11:04:44,2019-02-12 11:04:47,2.880s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-12 11:04:47,2019-02-12 11:04:52,5.141s,PASSED
"setText(findTestObject(""Mobile/OR Login 2/android.widget.EditText0 - field password""), ""password8"", 0)",,Input password user,2019-02-12 11:04:52,2019-02-12 11:04:53,1.004s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-12 11:04:53,2019-02-12 11:04:58,5.009s,PASSED
hideKeyboard(),,Hide keyboard on phone,2019-02-12 11:04:58,2019-02-12 11:05:00,1.937s,PASSED
"tap(findTestObject(""Mobile/OR Login 2/android.widget.Button0 - Start Movic 01""), 0)",,Submit form dan redirect ke homepage,2019-02-12 11:05:00,2019-02-12 11:05:05,4.521s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-12 11:05:05,2019-02-12 11:05:10,5.009s,PASSED
,,,,,,
Test Cases/Mobile/Android/Homepage/SC99 Regression/TC21 Show List Car By Click Image Car Categories,,,2019-02-12 11:05:10,2019-02-12 11:05:45,35.049s,PASSED
"callTestCase(findTestCase(""Mobile/Android/User/SC99 Regression/TC04 Login with email""), [:], STOP_ON_FAILURE)",,Call test case login,2019-02-12 11:05:10,2019-02-12 11:05:10,0.004s,NOT_RUN
"startApplication(""C:\Users\WGS-LAP151\Downloads\Movic_1.2.0_2019-02-04-stable-debug.apk"", false)",,Open apps on phone,2019-02-12 11:05:10,2019-02-12 11:05:10,0.006s,NOT_RUN
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-12 11:05:10,2019-02-12 11:05:15,5.015s,PASSED
"scrollToText(""Search by Car Categories"", STOP_ON_FAILURE)",,Scroll ke part search by car categories,2019-02-12 11:05:15,2019-02-12 11:05:24,8.768s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-12 11:05:24,2019-02-12 11:05:29,5.006s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/android.view.View2""), 0)",,Select car categories,2019-02-12 11:05:29,2019-02-12 11:05:30,1.402s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/android.widget.ImageView5""), 0)",,Select car yang ada di list,2019-02-12 11:05:30,2019-02-12 11:05:40,9.163s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-12 11:05:40,2019-02-12 11:05:45,5.022s,PASSED
,,,,,,
Test Cases/Mobile/Android/Booking/SC99 Regression/TC15 Select car from list cars,,,2019-02-12 11:05:45,2019-02-12 11:06:31,46.536s,PASSED
"callTestCase(findTestCase(""Mobile/Android/Homepage/SC99 Regression/TC01 Search car use search bar rental city atau region""), [:], STOP_ON_FAILURE)",,Call test case search car use search bar renal city atau region,2019-02-12 11:05:45,2019-02-12 11:05:45,0.003s,NOT_RUN
"tap(findTestObject(""Mobile/OR Booking/android.support.v4.view.ViewPager0""), 0)",,Select car yang ada di list of cars,2019-02-12 11:05:45,2019-02-12 11:05:45,0.005s,NOT_RUN
