Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Reservation Use Permata Bank Virtual Account,,,2019-02-21 10:02:51,2019-02-21 10:05:48,2m - 57.189s,FAILED
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC04 Login with email,,,2019-02-21 10:02:52,2019-02-21 10:05:01,2m - 9.369s,PASSED
"startApplication(""C:\Users\WGS-LAP151\Downloads\Movic_1.2.0_2019-02-04-stable-debug.apk"", false)",,Open apps on phone,2019-02-21 10:02:53,2019-02-21 10:04:12,1m - 18.911s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView2 - English""), 0)",,,2019-02-21 10:04:12,2019-02-21 10:04:19,6.937s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.ImageView4""), 0)",,Tap button next,2019-02-21 10:04:19,2019-02-21 10:04:23,3.504s,PASSED
for (def index : (1..2)),,Tap button arrow next untuk baca tutorial,2019-02-21 10:04:23,2019-02-21 10:04:27,4.636s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView2 - Skip""), 0)",,Tap button skip,2019-02-21 10:04:27,2019-02-21 10:04:31,3.449s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView0 - Log in""), 0)",,Tap button login,2019-02-21 10:04:31,2019-02-21 10:04:34,3.484s,PASSED
"setText(findTestObject(""Mobile/OR Login/android.widget.EditText0""), ""nansulaiman5@gmail.com"", 0)",,Input email user,2019-02-21 10:04:34,2019-02-21 10:04:35,1.119s,PASSED
"tap(findTestObject(""Mobile/OR Login 2/android.widget.Button0 - Lanjutkan 03""), 0)",,Tap tombol lanjutkan seharusnya next Eng,2019-02-21 10:04:35,2019-02-21 10:04:38,2.558s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-21 10:04:38,2019-02-21 10:04:43,5.146s,PASSED
"setText(findTestObject(""Mobile/OR Login 2/android.widget.EditText0 - field password""), ""password8"", 0)",,Input password user,2019-02-21 10:04:43,2019-02-21 10:04:44,1.022s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-21 10:04:44,2019-02-21 10:04:49,5.010s,PASSED
hideKeyboard(),,Hide keyboard on phone,2019-02-21 10:04:49,2019-02-21 10:04:53,3.297s,PASSED
"tap(findTestObject(""Mobile/OR Login 2/android.widget.Button0 - Start Movic 01""), 0)",,Submit form dan redirect ke homepage,2019-02-21 10:04:53,2019-02-21 10:04:56,3.702s,PASSED
"delay(findTestData(""Delay Step"").getValue(1, 2), STOP_ON_FAILURE)",,,2019-02-21 10:04:56,2019-02-21 10:05:01,5.015s,PASSED
,,,,,,
Test Cases/Mobile/Android/Payment/SC99 Regression/TC07 Permata Bank Virtual Account,,,2019-02-21 10:05:01,2019-02-21 10:05:45,44.057s,FAILED
"callTestCase(findTestCase(""Mobile/Android/Payment/SC99 Regression/TC04 Select payment method""), [:], STOP_ON_FAILURE)",,Call test case select payment method,2019-02-21 10:05:02,2019-02-21 10:05:02,0.004s,NOT_RUN
"tap(findTestObject(""Mobile/OR Payment/android.widget.FrameLayout4""), 0)",,Select payment via permatabank,2019-02-21 10:05:02,2019-02-21 10:05:43,40.276s,PASSED
"scrollToText(""Hubungi kami."", STOP_ON_FAILURE)",,Scroll to hubungi kami,2019-02-21 10:05:43,2019-02-21 10:05:45,2.606s,FAILED
